algo_id,mint,symbol,name,entry_timestamp,entry_price_usd,exit_timestamp,exit_price_usd,pnl_percent,pnl_usd,exit_reason,dual_trigger_bar,high_water_mark_price,high_water_mark_percent,trade_duration_hours,candles_in_trade,score_at_entry,liquidity_at_entry,momentum_1h_at_entry,vol_liq_ratio_at_entry
"pump_fresh_tight","J3dtrFdvdX1ewy7y1koFSF9aVby3zC8CMgARUXMgAspB","$SHIKSA&amp;","SOLANA ALPHA WHALES @@3",1771057800,0.00005760005327186264,1771058400,0.00006874042197512033,18.4283,1.8428,"tp_hit",false,0.00007012919840662233,21.752,0.17,2,61,143601.274,0,48.584
"pump_fresh_tight","5pB2b4f8hH9VXNeo6EyEYvnPSxaKLgyZ4VxxKb5tcNmG","USRX","United States RX",1771059000,0.0005094167018156669,1771059300,0.00045595685752285,-11.3325,-1.1333,"sl_hit",false,0.0005122624504492126,0.5586,0.08,1,52,11286.0234,0,1278.861
"pump_fresh_tight","DjXYs7rtZAYj6YBTmniXrdLKNA2wdopRojckFmuLpump","PW","Psych Ward",1771064100,0.0001361316507879447,1771064400,0.00012184555292639272,-11.3325,-1.1333,"sl_hit",false,0.00013680933230146493,0.4978,0.08,1,53,14417.338,21.743,72.667
"pump_fresh_tight","AjZ2pixdhvANRvPb68ouTGf4ZJJpsHbjQaXpoBPstnbw","SEED2","Seed 2.0",1771064400,0.00009554084756635627,1771064700,0.00008551448051498827,-11.3325,-1.1333,"sl_hit",false,0.00009554084756635627,0,0.08,1,53,11341.9825,1.464,46.779
"pump_fresh_tight","6RLKHhdsTwWqz7kRkdigL4488sNYJAYJR3589zjLpump","3301","1231507051321",1771065900,0.0000355901741745441,1771066200,0.0000424736341714685,18.4283,1.8428,"tp_hit",false,0.00004383877194653624,23.1766,0.08,1,56,36436.5345,1.834,14.296
"pump_fresh_tight","BPvZgecbTDimrBUPWfFAiUujr6YFRExpfCHdSSun35Ht","FURGY","Furgy",1771068300,0.00006143044885513419,1771068600,0.00005498373790331763,-11.3325,-1.1333,"sl_hit",false,0.00006793009290079671,10.5805,0.08,1,59,92170.1653,0,146.584
"pump_fresh_tight","EdnyJ5BwQ6JjdghkweQAxJJkAcytHYnHXQvF6Cms28E6","USRX","United States RX",1771070700,0.00046415887518469327,1771071000,0.0005539313790752896,18.4283,1.8428,"tp_hit",false,0.0005775689804743218,24.4335,0.08,1,52,10747.3924,0,1257.824
"pump_fresh_tight","AjZ2pixdhvANRvPb68ouTGf4ZJJpsHbjQaXpoBPstnbw","SEED2","Seed 2.0",1771072500,0.00008287496071856383,1771073100,0.00009890372399618054,18.4283,1.8428,"tp_hit",false,0.00012871895229846477,55.3171,0.17,2,53,11341.9825,1.464,46.779
"pump_fresh_tight","6RLKHhdsTwWqz7kRkdigL4488sNYJAYJR3589zjLpump","3301","1231507051321",1771074900,0.000023035107915712298,1771075800,0.000027490305102582297,18.4283,1.8428,"tp_hit",false,0.000029716589350070703,29.0056,0.25,3,56,36436.5345,1.834,14.296
"pump_fresh_tight","G8fSP7xigLVxA5qyFiTQg7cs6jPsqYDWwqzJVJ6ppump","Maman","ママン",1771075800,0.00003868913788296045,1771076100,0.00003462897401382446,-11.3325,-1.1333,"sl_hit",false,0.000041510091475676054,7.2913,0.08,1,72,47005.53,19.53,34.017
"pump_fresh_tight","7Uhq9sPuWRGVFHB4tQztEcqh6tbLJu2GqXaeQJS8pump","Lumo","The Vibe of Code",1771077000,0.00009548262056511685,1771077600,0.00008546236404449664,-11.3325,-1.1333,"sl_hit",false,0.0001080392169108863,13.1507,0.17,2,52,13179.5312,32.814,66.912
"pump_fresh_tight","DjXYs7rtZAYj6YBTmniXrdLKNA2wdopRojckFmuLpump","PW","Psych Ward",1771080600,0.00017724612690321013,1771080900,0.00015864534229607482,-11.3325,-1.1333,"sl_hit",false,0.00018996721825904208,7.1771,0.08,1,53,14417.338,21.743,72.667
"pump_fresh_tight","G8fSP7xigLVxA5qyFiTQg7cs6jPsqYDWwqzJVJ6ppump","Maman","ママン",1771081200,0.00004507825542540631,1771081800,0.00005379679572897872,18.4283,1.8428,"tp_hit",false,0.00006021766452212243,33.5847,0.17,2,72,47005.53,19.53,34.017
"pump_fresh_tight","7Uhq9sPuWRGVFHB4tQztEcqh6tbLJu2GqXaeQJS8pump","Lumo","The Vibe of Code",1771082700,0.00014136248295261688,1771083000,0.00012652744456349968,-11.3325,-1.1333,"sl_hit",false,0.0001471024213907561,4.0604,0.08,1,52,13179.5312,32.814,66.912
"pump_fresh_tight","HzmBeRBVVaWiG2pQMZYtykEXbmKg3MrGj8JysdfqMvew","USRX","United States RX",1771085400,0.000571766535834823,1771086300,0.0006823513297641003,18.4283,1.8428,"tp_hit",false,0.0006905922809827902,20.7822,0.25,3,52,17171.4324,0,851.893
"pump_fresh_tight","6RLKHhdsTwWqz7kRkdigL4488sNYJAYJR3589zjLpump","3301","1231507051321",1771085700,0.00002972921692004783,1771086000,0.000035479115035337366,18.4283,1.8428,"tp_hit",false,0.00004169370409805627,40.2449,0.08,1,56,36436.5345,1.834,14.296
"pump_fresh_tight","7Uhq9sPuWRGVFHB4tQztEcqh6tbLJu2GqXaeQJS8pump","Lumo","The Vibe of Code",1771088100,0.00009489047839499317,1771088400,0.0000849323631981678,-11.3325,-1.1333,"sl_hit",true,0.00011681961260383063,23.1099,0.08,1,52,13179.5312,32.814,66.912
"pump_fresh_tight","HLjJfurpvM4oZeE5ZKUM9RJnqk3CBzJYgKmra3aZGbQk","$SPDB","speedbeast @",1771088700,0.00007782326648926768,1771089000,0.00006965623997826785,-11.3325,-1.1333,"sl_hit",false,0.00007782326648926768,0,0.08,1,61,106298.3547,0,74.207
"pump_fresh_tight","3JTkW6tehQBvRLXhU7FVsrfQzfqgLfj6yqo2NBzSJH62","CION","USRX",1771089000,0.010338927682286728,1771098600,0.012338569346390122,18.4283,1.8428,"tp_hit",false,0.01273397255801048,23.1653,2.67,18,48,17839.2573,0,2312.291
"pump_fresh_tight","DjXYs7rtZAYj6YBTmniXrdLKNA2wdopRojckFmuLpump","PW","Psych Ward",1771089600,0.00005604939182161271,1771089900,0.000050167386483329256,-11.3325,-1.1333,"sl_hit",false,0.00005701026628119958,1.7143,0.08,1,53,14417.338,21.743,72.667
"pump_fresh_tight","AjZ2pixdhvANRvPb68ouTGf4ZJJpsHbjQaXpoBPstnbw","SEED2","Seed 2.0",1771089600,0.00008673740093916144,1771090200,0.00007763489618805279,-11.3325,-1.1333,"sl_hit",false,0.00008954771508511963,3.24,0.17,2,53,11341.9825,1.464,46.779
