algo_id,mint,symbol,name,entry_timestamp,entry_price_usd,exit_timestamp,exit_price_usd,pnl_percent,pnl_usd,exit_reason,dual_trigger_bar,high_water_mark_price,high_water_mark_percent,trade_duration_hours,candles_in_trade,score_at_entry,liquidity_at_entry,momentum_1h_at_entry,vol_liq_ratio_at_entry
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1768957200,69.85477959115056,1768960800,138.94220442849235,97.7905,9.779,"tp_hit",false,27377.68921482308,39092.292,1,1,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769040000,46.92692914597646,1769043600,42.93564834863081,-9.3485,-0.9348,"sl_hit",true,896.4308323593381,1810.2695,1,1,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769122800,67.6606330518148,1769126400,61.9058864627955,-9.3485,-0.9348,"sl_hit",false,80.18040560731203,18.5038,1,1,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769130000,29.242534707772993,1769133600,58.1638401717811,97.7905,9.779,"tp_hit",false,955.6329435485183,3167.9552,1,1,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769227200,80.19688589016894,1769252400,73.37589213486382,-9.3485,-0.9348,"sl_hit",false,113.69775468679289,41.7733,7,2,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769256000,68.06113490072204,1769259600,62.272324387897434,-9.3485,-0.9348,"sl_hit",false,87.46828299007633,28.5143,1,1,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769349600,73.05792457764501,1769356800,66.84412161275011,-9.3485,-0.9348,"sl_hit",false,73.16226920555872,0.1428,2,2,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769360400,45.6696481885702,1769364000,90.83761529178896,97.7905,9.779,"tp_hit",false,245.6289516002901,437.8385,1,1,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769382000,40.19547454608356,1769396400,36.77672482996807,-9.3485,-0.9348,"sl_hit",false,40.19547454608356,0,4,2,30,26.86,129,1.506
"xstock_intraday","Xsf9mBktVB9BSU5kf4nHxPq5hCBJ2j2ui3ecFGxPRGc","GMEx","Gamestop xStock",1769522400,46.23431814023406,1769569200,42.301946056020924,-9.3485,-0.9348,"sl_hit",true,250.45977694840604,441.7183,13,6,30,26.86,129,1.506
"xstock_intraday","Xs7ZdzSHLU9ftNJsii5fCeJhoRWSC32SQGzGQtePxNu","COINx","Coinbase xStock",1769562000,211.59254145454258,1769702400,193.59593986695523,-9.3485,-0.9348,"sl_hit",false,214.04660548788289,1.1598,39,39,40,20438.83,0.63,0.449
