algo_id,mint,symbol,name,entry_timestamp,entry_price_usd,exit_timestamp,exit_price_usd,pnl_percent,pnl_usd,exit_reason,dual_trigger_bar,high_water_mark_price,high_water_mark_percent,trade_duration_hours,candles_in_trade,score_at_entry,liquidity_at_entry,momentum_1h_at_entry,vol_liq_ratio_at_entry
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1770982800,0.000006938938804026272,1770988800,0.000006210744014380642,-11.3325,-1.1333,"sl_hit",false,0.000008537166419509815,23.0327,1.67,16,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1770999300,0.000011908917658277886,1770999600,0.000010659157135235817,-11.3325,-1.1333,"sl_hit",false,0.000012000444990546874,0.7686,0.08,1,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771008900,0.000010070152744301965,1771012200,0.000009013358187318498,-11.3325,-1.1333,"sl_hit",false,0.000010630810069825768,5.5675,0.92,9,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771019400,0.000007253477741176053,1771032900,0.000009377729419087438,28.3486,2.8349,"tp_hit",false,0.000009959983466583113,37.3132,3.75,27,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771042800,0.000011546873157317888,1771045200,0.000014928487543451716,28.3486,2.8349,"tp_hit",false,0.000015400793392439876,33.3763,0.67,5,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771053600,0.00001135745165367293,1771054500,0.000014683592105604672,28.3486,2.8349,"tp_hit",false,0.000016001776734395703,40.8923,0.25,3,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771061100,0.000011452457822504801,1771068000,0.000014806421757289102,28.3486,2.8349,"tp_hit",false,0.00001541128233789329,34.5675,1.92,21,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771078800,0.000014518189518253352,1771085700,0.000012994603526091912,-11.3325,-1.1333,"sl_hit",false,0.000015253171008640618,5.0625,1.92,17,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771091700,0.000015568388305276304,1771104300,0.000013934591039258618,-11.3325,-1.1333,"sl_hit",false,0.00001973145670936087,26.7405,3.5,20,75,0,-10.99,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771110000,0.000014451382240584466,1771114500,0.000018683610430716476,28.3486,2.8349,"tp_hit",false,0.000019023175239718004,31.6357,1.25,13,75,0,-10.99,0
"bags_momentum","3DsdCFH1RGfaV1CUSJzbmYQ7vFSsVuEFK1tHRVAiBAGS","CHRIST","Christ Bags",1771110000,0.000007399428980750208,1771111500,0.000006622908855366094,-11.3325,-1.1333,"sl_hit",false,0.00000748953112872092,1.2177,0.42,4,66,0,7.14,0
"bags_momentum","3DsdCFH1RGfaV1CUSJzbmYQ7vFSsVuEFK1tHRVAiBAGS","CHRIST","Christ Bags",1771120200,0.000007599394616233894,1771122600,0.000006801889447173807,-11.3325,-1.1333,"sl_hit",false,0.000008414171519767762,10.7216,0.67,8,66,0,7.14,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771123200,0.000017176829672555616,1771125000,0.000015374237342021195,-11.3325,-1.1333,"sl_hit",false,0.00001730028425879219,0.7187,0.5,5,75,0,-10.99,0
"bags_momentum","5m4xJfXPzFiYSL24x56MJt1ULZePbGnemXFLRMoWpump","whalepin","whalepin",1771123800,0.0000029407203304631186,1771143900,0.0000038019389512624654,28.3486,2.8349,"tp_hit",false,0.00000417052783179899,41.8199,5.58,35,60,0,2.98,0
"bags_momentum","FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games",1771131900,0.000016798153083136934,1771133100,0.000021717655995526145,28.3486,2.8349,"tp_hit",false,0.00002248150214040412,33.8332,0.33,4,75,0,-10.99,0
"bags_momentum","kpC5UPZsgD7S4QYVJTAtVZ6woe8YZbsmpV5sR6Xpump","SHOEBILL","Shoebill Coin",1771132500,0.000012130177657765187,1771132800,0.00001085719739128192,-11.3325,-1.1333,"sl_hit",false,0.000013938703323588198,14.9093,0.08,1,61,0,3.55,0
"bags_momentum","4crsDLpDCaWh8qhCEstti3c63oH4xdArnmXLWakpBAGS","TME","The Mog Economy",1771133700,0.000014699537661477173,1771134000,0.00001315692040578436,-11.3325,-1.1333,"sl_hit",false,0.000014699537661477173,0,0.08,1,65,0,2.62,0
"bags_momentum","D8qwC81ZB9DXkZnRLtJkj7uUaz1a4nUHqynTFDCppump","鳥羽","Toba",1771134300,0.000005427263092347944,1771140600,0.0000070166900047571905,28.3486,2.8349,"tp_hit",false,0.000010415612262715329,91.9128,1.75,17,78,0,-29.32,0
