algo_id,mint,symbol,name,entry_timestamp,entry_price_usd,exit_timestamp,exit_price_usd,pnl_percent,pnl_usd,exit_reason,dual_trigger_bar,high_water_mark_price,high_water_mark_percent,trade_duration_hours,candles_in_trade,score_at_entry,liquidity_at_entry,momentum_1h_at_entry,vol_liq_ratio_at_entry
"bluechip_breakout","TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6","TNSR","Tensor",1768782600,0.064794508901319,1768916700,0.06121669380811959,-6.3724,-0.6372,"sl_hit",false,0.06826922404208437,5.3627,37.25,127,69,67010.51,0.51,0.082
"bluechip_breakout","DriFtupJYLTosbwoN8koMbEYSx54aFAVLddWsbksjwg7","DRIFT","Drift",1769355900,0.16099712229718485,1769357700,0.15210720332281918,-6.3724,-0.6372,"sl_hit",false,0.16099712229718485,0,0.5,2,48,87705.51,-1.15,0.318
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769619600,0.02173328691068279,1769641200,0.02053322099070957,-6.3724,-0.6372,"sl_hit",false,0.02188739851703639,0.7091,6,18,43,76731.95,0.02,0.122
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1769789700,0.03507290550238541,1769801400,0.04534434783958763,28.3486,2.8349,"tp_hit",false,0.050100323162976086,42.8462,3.25,2,58,370873.74,-0.12,0.007
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1769816700,0.03382052975415376,1769817600,0.0437252016428228,28.3486,2.8349,"tp_hit",false,0.04965696831769872,46.8249,0.25,1,58,370873.74,-0.12,0.007
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1769830200,0.03396658858590948,1769832000,0.04391403522753178,28.3486,2.8349,"tp_hit",false,0.05007932712213757,47.437,0.5,2,58,370873.74,-0.12,0.007
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1769863500,0.0324982688299668,1769864400,0.04201570371494367,28.3486,2.8349,"tp_hit",false,0.04865715997184639,49.7223,0.25,1,58,370873.74,-0.12,0.007
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769864400,0.006268322680501647,1769865300,0.005922199222270042,-6.3724,-0.6372,"sl_hit",false,0.006290865236779995,0.3596,0.25,1,43,76731.95,0.02,0.122
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1769877900,0.028564486079541873,1769879700,0.03692987433167499,28.3486,2.8349,"tp_hit",false,0.043995838478134076,54.0229,0.5,2,58,370873.74,-0.12,0.007
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769878800,0.007027886840523285,1769879700,0.006639821863449125,-6.3724,-0.6372,"sl_hit",false,0.007112145116422118,1.1989,0.25,1,43,76731.95,0.02,0.122
"bluechip_breakout","4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R","RAY","Raydium",1769885100,0.7119810928027479,1770002100,0.6726670098180024,-6.3724,-0.6372,"sl_hit",false,0.7721417860251711,8.4498,32.5,130,70,3741115.03,4.87,0.093
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769886900,0.003651788880821327,1769887800,0.0034501448588737447,-6.3724,-0.6372,"sl_hit",false,0.0036601609811812313,0.2293,0.25,1,43,76731.95,0.02,0.122
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769893200,0.0038590400651735326,1769908500,0.003645952073234789,-6.3724,-0.6372,"sl_hit",false,0.004479952135314825,16.0898,4.25,17,43,76731.95,0.02,0.122
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1769895900,0.028572699858614117,1769900400,0.03694049359603288,28.3486,2.8349,"tp_hit",false,0.04400762132934512,54.0198,1.25,4,58,370873.74,-0.12,0.007
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769918400,0.0020293479220633206,1769922000,0.0019172916421713183,-6.3724,-0.6372,"sl_hit",false,0.0026104882024369355,28.6368,1,4,43,76731.95,0.02,0.122
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769929200,0.0014983838452967552,1769933700,0.0014156462734251395,-6.3724,-0.6372,"sl_hit",false,0.0016077400120862886,7.2983,1.25,5,43,76731.95,0.02,0.122
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1769934600,0.030175618439133575,1769953500,0.03901284251131363,28.3486,2.8349,"tp_hit",false,0.04441758696970097,47.1969,5.25,5,58,370873.74,-0.12,0.007
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769945400,0.0011630635170076433,1769947200,0.001098841621108455,-6.3724,-0.6372,"sl_hit",false,0.0011772217546838775,1.2173,0.5,2,43,76731.95,0.02,0.122
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769958000,0.0010329465779993152,1769959800,0.0009759094629736713,-6.3724,-0.6372,"sl_hit",false,0.0010477994909403846,1.4379,0.5,2,43,76731.95,0.02,0.122
"bluechip_breakout","StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT","STEP","Step",1769976900,0.002028808678662141,1769981400,0.0019167821746448597,-6.3724,-0.6372,"sl_hit",false,0.0020765948386441873,2.3554,1.25,5,43,76731.95,0.02,0.122
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1769991300,0.027853689502287258,1769994000,0.03601091404650473,28.3486,2.8349,"tp_hit",false,0.04318314360721549,55.0356,0.75,2,58,370873.74,-0.12,0.007
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1770017400,0.02776283588909358,1770021900,0.035893453066864554,28.3486,2.8349,"tp_hit",false,0.04309418270312498,55.2226,1.25,3,58,370873.74,-0.12,0.007
"bluechip_breakout","MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey","MNDE","Marinade",1770028200,0.02536967561687673,1770029100,0.03279943247561635,28.3486,2.8349,"tp_hit",false,0.043526165655335236,71.5677,0.25,1,58,370873.74,-0.12,0.007
