mint,symbol,name,pool_address,creation_timestamp,liquidity_usd,volume_24h_usd,price_change_1h,price_usd,buy_txn_count_24h,sell_txn_count_24h,holder_count,has_twitter,has_website,has_telegram,source,score,score_bonding,score_holders,score_social,score_liquidity,vol_liq_ratio,age_hours
"3ittWvmXCy8z4LdPALkbnnn7QYGUH3xrVnfUfpQNpump","SNIP","American Sniper","BAQXAv14xVKiimLd4gaYwW3w1EKwdKc3uMer5Pcej1zD",1771099157,0,673.12,0,0.000001044,31,29,0,false,false,false,"dexscreener",51,13,13,0,25,0,34.4
"5eopKSipkqGt4dcyiM7XcfN2SwzNG4yVvKAvkpNocztc","HYPER","Bitcoin Hyper","3Qhxz6WoMpXcB2q9fSj5pa6Hu75TGqMUiifTfgJkCoby",1771075358,0,34115.13,0,0.000005701,74,12,0,false,false,false,"dexscreener",50,19,6,0,25,0,41
"GX2Fg8g69tv16gQ98NG774BmpTDXACK33qwPcgowHwM9","HYPER","Bitcoin Hyper","LH5jHL2yDtT8QJMTHCnwSnF2wc6yWJEYWbGusGnG6wu",1771089178,0,33284.55,0,0.000005676,74,7,0,false,false,false,"dexscreener",50,19,6,0,25,0,37.2
"BiteWeDVfPe3iruCMyGqb9xqkWs1fvZKTDhyBkrRDzR4","IO","ICE Out","4yYYy6DoUewyisHFXJXVcb69u38JokWtaxM4HYa5aL1x",1771083685,0,32612.27,0,0.000005609,68,11,0,false,false,false,"dexscreener",50,19,6,0,25,0,38.7
"Adk9Hesp3XEs5vkbSpykG53CF1ZgJWYArXo7xnVPasE","IO","ICE Out","6FvBVgZuf9j8MP4frXjxsYydejydZSs2URqDDvLK8F2w",1771070810,0,29426.79,0,0.000005325,53,7,0,false,false,false,"dexscreener",50,19,6,0,25,0,42.3
"FyzrQ86GDjL6MhS4eiyZPPy95dLJfEQWWoNQrwvWe6aw","IO","ICE Out","5KGvhXQmZEBrs1Lxp69PMNqcGkTC3E5aCu7C4suYgBuy",1771100615,0,19113.32,0,0.000004439,4,3,0,false,false,false,"dexscreener",50,14,11,0,25,0,34
"97oUCb6v2shC8uZiCkjthXEQwvMCNtUF3sTarMkapump","WIF","Monkeywifhat","7VtvsAm71a1McPAPuQYsEhM1p3bVYXnHSpfdsP3Xdzwe",1771110554,0,4109.47,0,0.000002476,27,39,0,false,false,false,"dexscreener",50,12,13,0,25,0,31.2
"BujpS6oy8DtmaewZBtfVBGccBLZDq4M9mXTGhPcipump","wrecked ","farming snipers","5K9bZCvT3jfFBXsbCGVXstmEF3bAvH1JSsm3EVfgbHj5",1771137883,0,1345.28,0,0.000002511,10,11,0,false,false,false,"dexscreener",50,12,13,0,25,0,23.6
"FQyjhLMWnBW35vPZqAFDfA845tmP7w4PBomETGfapump","TASTE","AFTER TASTE","9MQ731ugp6i7S6ch2C8fynNmthm8vxVq7AcTxRnPtmAW",1771125858,0,1301.59,0,0.000002476,14,15,0,false,false,false,"dexscreener",50,12,13,0,25,0,27
"9T4iPBhnc4YKaREcrh3gJr6GbHCjbBoZ65s4tHQKpump","ROCKETMVE","Rocket","Fxc5VQWKkGZpNA5MTQ96hBaY8arFGmTiFZc1q3uP1rMD",1771082343,0,1105.86,0,0.000002446,10,5,0,false,false,false,"dexscreener",50,14,11,0,25,0,39.1
"ELWTnfVXrXPxL2znnZPCsa344yuQv3LevWsi1K7Mpump","Flamengo","Flamengo Coin","86UDDbThH6WQAMUs5Lq9rwNYYE7v5xsvNtmgpupRCXHw",1771109231,0,636.07,0,0.000003014,118,24,0,false,false,false,"dexscreener",50,17,8,0,25,0,31.6
"2TfiWT2tyYURkavavwb6as5qnZewh2Dwd4QyuAqcpump","MEGA","MegaCorp","6qBhYYKfV8fFdKLBszpqo63Faxy9NBT4oz5cjTcMmP6R",1771099493,0,207.74,0,0.000002467,27,28,0,false,false,false,"dexscreener",50,12,13,0,25,0,34.3
"7zuG5MfSPax7HkifYNsh1qfjwhq4YiokLMh7RMLspump","DIAMOND","fancy vivid yellow orange diamon","9rpsJwn3VmKGyZbvBiHErEUrW1WxPhfRnYQwQThux5sX",1771097944,0,168.42,0,8.897e-7,29,29,0,false,false,false,"dexscreener",50,12,13,0,25,0,34.7
"AwtmkaLzFV1Sfaphj3AHB3TQf7wQaQj6SGgEQZCcpump","MEGA","MEGALODON","CBuDHLBGxrp9tSHx9ZEGv57nAKBMtBBWGDyLkAoQGNSu",1771102314,0,72.99,0,3.581e-7,23,27,0,false,false,false,"dexscreener",50,12,13,0,25,0,33.5
"5eantVpd5rEGCEggLkg9wiDCnHHEtCmwAVFwiYiWXDXi","IO","ICE Out","6f6Zwe6jkFjHdzr4MpBNPyzfzaXdGp95vHTVLoKM42gS",1771134686,0,29997.82,0,0.000005474,56,8,0,false,false,false,"dexscreener",49,18,6,0,25,0,24.5
