mint,symbol,name,pool_address,creation_timestamp,liquidity_usd,volume_24h_usd,price_change_1h,price_usd,buy_txn_count_24h,sell_txn_count_24h,holder_count,has_twitter,has_website,has_telegram,source,score,score_bonding,score_holders,score_social,score_liquidity,vol_liq_ratio,age_hours
"8vUvfe1UFnrqJdK7VWXicnB5E1zem76TJ6sF8egthbZH","INU","In U","M4UHnxWxpG3obva8wGVRKJx2bFux2jhrCYuGG9iPptN",1771029254,0,773.2,0,0.000002729,8,16,0,true,false,false,"dexscreener",54,11,10,8,25,0,53.8
"EvkDC595Xg6f6DqNHx3fetaXnWYCRigUixBLDsvTBAGS","MERTCOIN","mertcoin","CbhoXLnW8aE8Zq752ahn7ZDvVnVu9krB2axp5y9K5QnR",1771074564,0,7780.67,0,0.000002536,50,68,0,false,false,false,"dexscreener",53,13,15,0,25,0,41.2
"XWmSrWyLsEB3nHLsSEJqAbG4aoq8qt325ifqoHTBAGS","HYPER","HYPERFOMO","5SqSrZHe9duKMBzkUAc4EQHKGQyHr6gLyyWxFvEZKNqQ",1771138717,0,6100.03,115,0.000008525,79,24,0,false,false,false,"dexscreener",53,16,12,0,25,0,23.4
"DpwnF6Mad68Kxdk3fCDpUYK4LbU8Mt3UqoDYuuBnpump","INU","In U","BeXw3D4CbbGn1CNmX6XGzPUHc79HLZtfFqSdBHBhbU5M",1771072199,0,4633.08,0,0.000002464,419,89,0,false,false,false,"dexscreener",53,18,10,0,25,0,41.9
"5qKPEeunXdGTizv3XncFfaDue2E4R6MBdezv7acCpump","Unvexed","Unvexed","BbsvekwobWvaRe1aQDPesxLACwU5BXDYb4qTSPPQpBxP",1771109513,0,2909.6,0,0.000002836,58,39,0,false,false,false,"dexscreener",53,15,13,0,25,0,31.5
"GVrqgo9swZohkLnDqdADqnsf76N8z6ZUrvgGdDo5pump","inu","i need u","5Rmv15yjUCEUvrEBtNyn57QCCoTteQtfCsTVb4r23jBe",1771068453,0,1356.16,0,0.000002431,32,23,0,false,false,false,"dexscreener",53,15,13,0,25,0,42.9
"FUUwJtck9cBzDkXtdG97azKwPjsfHzVze3NAMuL6moon","BOMECOIN","BOMECOIN","A2FApSmygJMtWjvoEW4uU3p18DoC3TE5qpS8GaW8Lbdc",1771137612,0,25466.87,-80.66,0.000005003,261,13,0,false,false,false,"dexscreener",52,19,8,0,25,0,23.7
"G3TtNELyi4HuGXd548KpkpKVzxtDZappPjmCsVfRC7us","IO","ICE Out","BnCratb5jJ2EtJFkynK873cfAhGk791NobykWkFLJNke",1771140320,0,22479.75,-66.05,0.000004836,18,5,0,false,false,false,"dexscreener",52,17,10,0,25,0,22.9
"G2E8vD3kqLGuiQPwR2jcbVxEgsmpmHhL7k5qPmZBBAGS","COOKED","COOKED","Hbj4GtXzYhiHsYz4QW3LuQhqoAHxHwNXFio6mjcZjvcz",1771067666,0,7671.71,0,0.00000252,39,38,0,false,false,false,"dexscreener",52,14,13,0,25,0,43.1
"5fUiV19S4kTGSG5qoWyz3Saq95kP51yfug6wtrABpump","PENG","PENG","D8BgshNr6xijCWmDL6WxC3F5HXcnJu4sifKbRJMCHZna",1770940887,0,4482.09,7.03,0.000008639,55,51,0,false,false,false,"dexscreener",52,12,15,0,25,0,78.3
